✓  Krithi Shetty                                  [portrait=0.00, quality=0.62, text=0.130, face=0.12, front=0.67, out=3332KB]  src=10001.jpg  →  Krithi Shetty.jpg
✓  LB Sriram                                      [portrait=0.00, quality=0.69, text=0.162, face=0.11, front=0.39, out=59KB]  src=10006.jpg  →  LB Sriram.jpg
✓  Lakshmi Rai                                    [portrait=0.00, quality=0.64, text=0.551, face=0.12, front=0.80, out=10KB]  src=10032.jpeg  →  Lakshmi Rai.jpg
✓  Lavanya Tripathi                               [portrait=0.00, quality=0.42, text=0.124, face=0.19, front=0.58, out=105KB]  src=10019.jpg  →  Lavanya Tripathi.jpg
✓  Laya                                           [portrait=0.00, quality=0.75, text=0.571, face=0.25, front=0.54, out=11KB]  src=10039.jpeg  →  Laya.jpg
✓  MS Narayana                                    [portrait=0.00, quality=0.90, text=0.051, face=0.21, front=0.45, out=106KB]  src=10002.jpg  →  MS Narayana.jpg
✓  Mahat Raghavendra                              [portrait=0.00, quality=0.64, text=0.134, face=0.25, front=0.80, out=40KB]  src=10019.jpg  →  Mahat Raghavendra.jpg
✓  Mahesh Jabardasth                              [portrait=0.00, quality=0.49, text=0.174, face=0.22, front=0.91, out=32KB]  src=10007.jpg  →  Mahesh Jabardasth.jpg
✓  Mahesh Manjrekar                               [portrait=0.00, quality=0.42, text=0.192, face=0.25, front=0.74, out=37KB]  src=10010.jpg  →  Mahesh Manjrekar.jpg
✓  Makarand Deshpande                             [portrait=0.00, quality=0.52, text=0.081, face=0.29, front=0.77, out=104KB]  src=10003.jpg  →  Makarand Deshpande.jpg
✓  Mallikarjuna Rao                               [portrait=0.00, quality=0.41, text=0.044, face=0.18, front=0.91, out=47KB]  src=10004.jpg  →  Mallikarjuna Rao.jpg
✓  Malvika Nair                                   [portrait=0.00, quality=0.58, text=0.210, face=0.11, front=0.82, out=234KB]  src=10007.jpg  →  Malvika Nair.jpg
✓  Mamila Shailaja Priya                          [portrait=0.00, quality=0.42, text=0.243, face=0.24, front=0.91, out=27KB]  src=10007.jpg  →  Mamila Shailaja Priya.jpg
✓  Manchu Lakshmi                                 [portrait=0.00, quality=0.52, text=0.242, face=0.14, front=0.91, out=142KB]  src=10009.jpg  →  Manchu Lakshmi.jpg
✓  Manchu Manoj                                   [portrait=0.00, quality=0.42, text=0.037, face=0.20, front=0.88, out=40KB]  src=10006.jpg  →  Manchu Manoj.jpg
✓  Manivannan                                     [portrait=0.00, quality=0.76, text=0.363, face=0.34, front=0.86, out=23KB]  src=10008.jpg  →  Manivannan.jpg
✓  Mannava Balayya                                [portrait=0.00, quality=0.80, text=0.138, face=0.23, front=0.75, out=24KB]  src=10010.jpg  →  Mannava Balayya.jpg
✓  Manobala                                       [portrait=0.00, quality=0.45, text=0.031, face=0.15, front=0.90, out=74KB]  src=10004.jpg  →  Manobala.jpg
✓  Master Bharath                                 [portrait=0.00, quality=0.74, text=0.213, face=0.21, front=0.81, out=52KB]  src=10023.jpg  →  Master Bharath.jpg
✓  Meenakshi Choudhary                            [portrait=0.00, quality=0.58, text=0.126, face=0.21, front=0.96, out=325KB]  src=10002.jpg  →  Meenakshi Choudhary.jpg
✓  Meera Jasmine                                  [portrait=0.00, quality=0.52, text=0.339, face=0.22, front=0.84, out=186KB]  src=10013.jpg  →  Meera Jasmine.jpg
skip Megha Akash: no valid single-face frontal image
✓  Mehreen Pirzada                                [portrait=0.00, quality=0.41, text=0.300, face=0.15, front=0.87, out=198KB]  src=10021.png  →  Mehreen Pirzada.png
✓  Meka Rama Krishna                              [portrait=0.00, quality=0.75, text=0.212, face=0.28, front=0.63, out=10KB]  src=10007.jpg  →  Meka Rama Krishna.jpg
✓  Mime Gopi                                      [portrait=0.00, quality=0.83, text=0.240, face=0.23, front=0.73, out=50KB]  src=10018.jpeg  →  Mime Gopi.jpg
✓  Mirnalini Ravi                                 [portrait=0.00, quality=0.47, text=0.241, face=0.19, front=0.98, out=18KB]  src=10021.jpg  →  Mirnalini Ravi.jpg
✓  Mohan Babu                                     [portrait=0.00, quality=0.47, text=0.243, face=0.28, front=0.66, out=46KB]  src=10008.jpg  →  Mohan Babu.jpg
✓  Mohan Lal                                      [portrait=0.00, quality=0.48, text=0.176, face=0.18, front=0.71, out=219KB]  src=10023.jpg  →  Mohan Lal.jpg
✓  Mrunal Thakur                                  [portrait=0.00, quality=0.53, text=0.150, face=0.15, front=0.97, out=25KB]  src=10017.jpg  →  Mrunal Thakur.jpg
✓  Mukesh Rishi                                   [portrait=0.00, quality=0.54, text=0.209, face=0.23, front=0.99, out=134KB]  src=10010.jpg  →  Mukesh Rishi.jpg
✓  Mukul Dev                                      [portrait=0.00, quality=0.50, text=0.358, face=0.25, front=0.70, out=196KB]  src=10006.jpg  →  Mukul Dev.jpg
✓  Murali Mohan                                   [portrait=0.00, quality=0.47, text=0.064, face=0.22, front=0.83, out=44KB]  src=10010.jpeg  →  Murali Mohan.jpg
✓  Muralidhar Goud                                [portrait=0.00, quality=0.49, text=0.086, face=0.19, front=0.82, out=23KB]  src=10009.webp  →  Muralidhar Goud.webp
✓  N T Rama Rao Jr                                [portrait=0.00, quality=0.49, text=0.143, face=0.14, front=0.84, out=67KB]  src=10029.jpg  →  N T Rama Rao Jr.jpg
✓  Nabha Natesh                                   [portrait=0.00, quality=0.53, text=0.293, face=0.18, front=0.85, out=17KB]  src=10029.jpg  →  Nabha Natesh.jpg
✓  Nadhiya                                        [portrait=0.00, quality=0.82, text=0.245, face=0.22, front=0.56, out=183KB]  src=10013.jpg  →  Nadhiya.jpg
✓  Naga Babu                                      [portrait=0.00, quality=0.45, text=0.080, face=0.15, front=0.52, out=139KB]  src=10006.jpg  →  Naga Babu.jpg
✓  Naga Chaitanya                                 [portrait=0.00, quality=0.46, text=0.121, face=0.16, front=0.71, out=44KB]  src=10010.jpg  →  Naga Chaitanya.jpg
✓  Naga Shourya                                   [portrait=0.00, quality=0.52, text=0.088, face=0.11, front=0.88, out=184KB]  src=10010.jpg  →  Naga Shourya.jpg
✓  Nagineedu                                      [portrait=0.00, quality=0.40, text=0.109, face=0.13, front=0.83, out=38KB]  src=10001.jpg  →  Nagineedu.jpg
✓  Nagma                                          [portrait=0.00, quality=0.54, text=0.281, face=0.19, front=0.78, out=12KB]  src=10010.jpg  →  Nagma.jpg
✓  Nara Rohith                                    [portrait=0.00, quality=0.47, text=0.028, face=0.11, front=0.73, out=128KB]  src=10007.jpg  →  Nara Rohith.jpg
✓  Naramalli Siva Prasad                          [portrait=0.00, quality=0.45, text=0.052, face=0.19, front=0.92, out=51KB]  src=10003.jpg  →  Naramalli Siva Prasad.jpg
✓  Naresh Agastya                                 [portrait=0.00, quality=0.76, text=0.177, face=0.15, front=0.86, out=575KB]  src=10001.jpg  →  Naresh Agastya.jpg
✓  Naresh Senior                                  [portrait=0.00, quality=0.57, text=0.159, face=0.37, front=0.78, out=299KB]  src=10008.jpg  →  Naresh Senior.jpg
✓  Narne Nithin                                   [portrait=0.00, quality=0.62, text=0.479, face=0.18, front=0.80, out=19KB]  src=10009.jpg  →  Narne Nithin.jpg
✓  Narsing Yadav                                  [portrait=0.00, quality=0.49, text=0.150, face=0.30, front=0.92, out=10KB]  src=10009.jpg  →  Narsing Yadav.jpg
✓  Nassar                                         [portrait=0.00, quality=0.84, text=0.098, face=0.25, front=0.69, out=75KB]  src=10014.jpg  →  Nassar.jpg
✓  Naveen Chandra                                 [portrait=0.00, quality=0.56, text=0.154, face=0.15, front=0.90, out=132KB]  src=10003.jpg  →  Naveen Chandra.jpg
✓  Naveen Polishetty                              [portrait=0.00, quality=0.48, text=0.176, face=0.11, front=0.70, out=152KB]  src=10010.jpg  →  Naveen Polishetty.jpg
✓  Nayanthara                                     [portrait=0.00, quality=0.54, text=0.269, face=0.18, front=0.82, out=148KB]  src=10012.jpg  →  Nayanthara.jpg
✓  Neha Shetty                                    [portrait=0.00, quality=0.54, text=0.149, face=0.11, front=0.66, out=172KB]  src=10009.jpg  →  Neha Shetty.jpg
✓  Nidhi Agarwal                                  [portrait=0.00, quality=0.46, text=0.060, face=0.14, front=0.98, out=393KB]  src=10001.jpg  →  Nidhi Agarwal.jpg
✓  Nirmalamma Charcter Artist                     [portrait=0.00, quality=0.51, text=0.011, face=0.22, front=0.96, out=68KB]  src=10003.jpg  →  Nirmalamma Charcter Artist.jpg
✓  Nivetha Thomas                                 [portrait=0.00, quality=0.45, text=0.339, face=0.22, front=0.97, out=24KB]  src=10021.jpg  →  Nivetha Thomas.jpg
✓  Nutan Prasad                                   [portrait=0.00, quality=0.62, text=0.291, face=0.11, front=0.69, out=151KB]  src=10004.jpg  →  Nutan Prasad.jpg
✓  Pammi Sai                                      [portrait=0.00, quality=0.58, text=0.095, face=0.21, front=0.95, out=48KB]  src=10001.jpg  →  Pammi Sai.jpg
✓  Paruchuri Gopala Krishna                       [portrait=0.00, quality=0.36, text=0.078, face=0.15, front=0.71, out=107KB]  src=10008.jpg  →  Paruchuri Gopala Krishna.jpg
✓  Paruchuri Venkateswara Rao                     [portrait=0.00, quality=0.59, text=0.370, face=0.15, front=0.95, out=14KB]  src=10008.jpg  →  Paruchuri Venkateswara Rao.jpg
✓  Pavala Shyamala                                [portrait=0.00, quality=0.52, text=0.034, face=0.25, front=0.81, out=85KB]  src=10001.jpg  →  Pavala Shyamala.jpg
✓  Pavitra Lokesh                                 [portrait=0.00, quality=0.76, text=0.238, face=0.20, front=0.70, out=35KB]  src=10024.jpg  →  Pavitra Lokesh.jpg
✓  Pawan Kalyan                                   [portrait=0.00, quality=0.75, text=0.192, face=0.26, front=0.73, out=24KB]  src=10029.jpg  →  Pawan Kalyan.jpg
skip Ping Pong Surya: no valid single-face frontal image
✓  Pooja Hegde                                    [portrait=0.00, quality=0.47, text=0.252, face=0.20, front=0.82, out=150KB]  src=10017.jpg  →  Pooja Hegde.jpg
✓  Posani Krishna Murali                          [portrait=0.00, quality=0.61, text=0.074, face=0.18, front=0.95, out=139KB]  src=10009.jpg  →  Posani Krishna Murali.jpg
skip Prabhakar ETV: no valid single-face frontal image
✓  Prabhas Sreenu                                 [portrait=0.00, quality=0.77, text=0.108, face=0.22, front=0.56, out=16KB]  src=10005.jpg  →  Prabhas Sreenu.jpg
✓  Prabhu Deva                                    [portrait=0.00, quality=0.57, text=0.095, face=0.24, front=0.68, out=306KB]  src=10003.jpg  →  Prabhu Deva.jpg
skip Pradeep Kondiparthy: no valid single-face frontal image
✓  Pradeep Machiraju                              [portrait=0.00, quality=0.49, text=0.058, face=0.22, front=0.83, out=67KB]  src=10004.jpg  →  Pradeep Machiraju.jpg
✓  Pradeep Ranganathan                            [portrait=0.00, quality=0.55, text=0.079, face=0.19, front=0.92, out=291KB]  src=10006.jpg  →  Pradeep Ranganathan.jpg
✓  Pradeep Rawat                                  [portrait=0.00, quality=0.77, text=0.258, face=0.35, front=0.68, out=28KB]  src=10018.jpeg  →  Pradeep Rawat.jpg
✓  Pragathi                                       [portrait=0.00, quality=0.61, text=0.128, face=0.22, front=0.69, out=105KB]  src=10006.jpeg  →  Pragathi.jpg
✓  Pragya Jaiswal                                 [portrait=0.00, quality=0.64, text=0.526, face=0.12, front=0.68, out=10KB]  src=10020.jpeg  →  Pragya Jaiswal.jpg
✓  Prakash Belwadi                                [portrait=0.00, quality=0.69, text=0.436, face=0.24, front=0.87, out=11KB]  src=10013.jpg  →  Prakash Belwadi.jpg
✓  Prakash Raj                                    [portrait=0.00, quality=0.70, text=0.150, face=0.26, front=0.57, out=187KB]  src=10005.jpg  →  Prakash Raj.jpg
skip Prakash Tirupati: no valid single-face frontal image
skip Prasad Babu: no valid single-face frontal image
✓  Prasad Behara                                  [portrait=0.00, quality=0.47, text=0.044, face=0.25, front=0.68, out=65KB]  src=10001.jpg  →  Prasad Behara.jpg
✓  Praveen Comedian                               [portrait=0.00, quality=0.39, text=0.126, face=0.26, front=0.95, out=49KB]  src=10007.jpg  →  Praveen Comedian.jpg
✓  Preity Zinta                                   [portrait=0.00, quality=0.59, text=0.232, face=0.29, front=0.68, out=15KB]  src=10034.jpg  →  Preity Zinta.jpg
skip Premgi Amaren: no valid single-face frontal image
✓  Prince Cecil                                   [portrait=0.00, quality=0.56, text=0.074, face=0.27, front=0.44, out=114KB]  src=10009.jpeg  →  Prince Cecil.jpg
✓  Priya Anand                                    [portrait=0.00, quality=0.59, text=0.268, face=0.20, front=0.64, out=13KB]  src=10019.webp  →  Priya Anand.webp
skip Priya Varrier: no valid single-face frontal image
✓  Priyamani                                      [portrait=0.00, quality=0.75, text=0.450, face=0.20, front=0.73, out=17KB]  src=10012.webp  →  Priyamani.webp
✓  Priyanka Arul Mohan                            [portrait=0.00, quality=0.71, text=0.245, face=0.17, front=0.71, out=13KB]  src=10002.webp  →  Priyanka Arul Mohan.webp
✓  Prudhvi Raj                                    [portrait=0.00, quality=0.69, text=0.388, face=0.17, front=0.81, out=14KB]  src=10014.jpg  →  Prudhvi Raj.jpg
✓  Prudhviraj Sukumaran                           [portrait=0.00, quality=0.40, text=0.034, face=0.12, front=0.77, out=49KB]  src=10007.jpeg  →  Prudhviraj Sukumaran.jpg
✓  Punarnavi Bhupalam                             [portrait=0.00, quality=0.69, text=0.353, face=0.15, front=0.87, out=11KB]  src=10006.webp  →  Punarnavi Bhupalam.webp
✓  RK Mama                                        [portrait=0.00, quality=0.36, text=0.129, face=0.33, front=0.89, out=172KB]  src=10001.png  →  RK Mama.png
skip RK Sagar: no valid single-face frontal image
skip Racha Ravi: no valid single-face frontal image
✓  Raghu Babu                                     [portrait=0.00, quality=0.77, text=0.063, face=0.28, front=0.68, out=69KB]  src=10008.jpg  →  Raghu Babu.jpg
✓  Raghu Karumanchi                               [portrait=0.00, quality=0.76, text=0.188, face=0.18, front=0.74, out=60KB]  src=10016.jpg  →  Raghu Karumanchi.jpg
✓  Ragini                                         [portrait=0.00, quality=0.43, text=0.123, face=0.13, front=0.57, out=116KB]  src=10001.jpg  →  Ragini.jpg
✓  Rahul Dev                                      [portrait=0.00, quality=0.82, text=0.235, face=0.20, front=0.98, out=152KB]  src=10005.jpg  →  Rahul Dev.jpg
✓  Rahul Ramakrishna                              [portrait=0.00, quality=0.70, text=0.305, face=0.12, front=0.67, out=332KB]  src=10003.jpg  →  Rahul Ramakrishna.jpg
✓  Raj Tarun                                      [portrait=0.00, quality=0.56, text=0.086, face=0.20, front=0.45, out=137KB]  src=10004.jpg  →  Raj Tarun.jpg
✓  Raj Tirandasu                                  [portrait=0.00, quality=0.30, text=0.039, face=0.11, front=0.92, out=52KB]  src=10001.jpeg  →  Raj Tirandasu.jpg
✓  Raja Babu                                      [portrait=0.00, quality=0.51, text=0.014, face=0.19, front=0.76, out=168KB]  src=10002.jpg  →  Raja Babu.jpg
✓  Raja Goutham                                   [portrait=0.00, quality=0.39, text=0.094, face=0.17, front=0.93, out=451KB]  src=10009.png  →  Raja Goutham.png
✓  Raja Krishnamurthy Kitty                       [portrait=0.00, quality=0.45, text=0.298, face=0.14, front=0.72, out=94KB]  src=10002.jpg  →  Raja Krishnamurthy Kitty.jpg
✓  Raja Ravindra                                  [portrait=0.00, quality=0.65, text=0.112, face=0.17, front=0.77, out=25KB]  src=10006.jpg  →  Raja Ravindra.jpg
✓  Raja Ravindran                                 [portrait=0.00, quality=0.71, text=0.054, face=0.17, front=0.89, out=71KB]  src=10004.jpg  →  Raja Ravindran.jpg
✓  Rajan P Dev                                    [portrait=0.00, quality=0.61, text=0.295, face=0.17, front=0.85, out=346KB]  src=10007.jpg  →  Rajan P Dev.jpg
✓  Rajashree Nair                                 [portrait=0.00, quality=0.45, text=0.444, face=0.19, front=0.61, out=10KB]  src=10005.webp  →  Rajashree Nair.webp
✓  Rajeev Kanakala                                [portrait=0.00, quality=0.70, text=0.118, face=0.21, front=0.98, out=108KB]  src=10005.jpeg  →  Rajeev Kanakala.jpg
✓  Rajendra Prasad                                [portrait=0.00, quality=0.52, text=0.097, face=0.12, front=0.58, out=288KB]  src=10001.jpg  →  Rajendra Prasad.jpg
✓  Rajitha                                        [portrait=0.00, quality=0.77, text=0.308, face=0.28, front=0.84, out=14KB]  src=10002.webp  →  Rajitha.webp
✓  Rajkumar Kasireddy                             [portrait=0.00, quality=0.54, text=0.066, face=0.24, front=0.67, out=38KB]  src=10005 (1).jpg  →  Rajkumar Kasireddy.jpg
✓  Raju Sundaram                                  [portrait=0.00, quality=0.52, text=0.162, face=0.12, front=0.91, out=45KB]  src=10003.jpeg  →  Raju Sundaram.jpg
✓  Rajya Lakshmi                                  [portrait=0.00, quality=0.38, text=0.231, face=0.26, front=0.90, out=197KB]  src=10005.png  →  Rajya Lakshmi.png
✓  Rakesh Master                                  [portrait=0.00, quality=0.52, text=0.162, face=0.19, front=0.66, out=229KB]  src=10013.jpg  →  Rakesh Master.jpg
skip Rakesh Varre: no valid single-face frontal image
✓  Rakul Preet Singh                              [portrait=0.00, quality=0.53, text=0.260, face=0.28, front=0.92, out=11KB]  src=10013.webp  →  Rakul Preet Singh.webp
✓  Ram Charan                                     [portrait=0.00, quality=0.59, text=0.111, face=0.12, front=0.87, out=23KB]  src=10022.webp  →  Ram Charan.webp
✓  Ram Nithin                                     [portrait=0.00, quality=0.52, text=0.138, face=0.18, front=0.68, out=59KB]  src=10001.jpg  →  Ram Nithin.jpg
✓  Ram Pothineni                                  [portrait=0.00, quality=0.75, text=0.096, face=0.23, front=0.74, out=102KB]  src=10004.jpg  →  Ram Pothineni.jpg
✓  Ram Prasad                                     [portrait=0.00, quality=0.72, text=0.222, face=0.35, front=0.92, out=10KB]  src=10007.jpg  →  Ram Prasad.jpg
✓  Rama Prabha                                    [portrait=0.00, quality=0.57, text=0.360, face=0.11, front=0.86, out=12KB]  src=10004.webp  →  Rama Prabha.webp
✓  Rambha                                         [portrait=0.00, quality=0.76, text=0.424, face=0.22, front=0.51, out=11KB]  src=10008.webp  →  Rambha.webp
✓  Ramesh Aravind                                 [portrait=0.00, quality=0.49, text=0.064, face=0.26, front=0.88, out=100KB]  src=10004.jpeg  →  Ramesh Aravind.jpg
✓  Ramesh Khanna                                  [portrait=0.00, quality=0.33, text=0.054, face=0.18, front=0.73, out=373KB]  src=10004.png  →  Ramesh Khanna.png
✓  Rami Reddy                                     [portrait=0.00, quality=0.76, text=0.223, face=0.30, front=0.86, out=19KB]  src=10016.jpg  →  Rami Reddy.jpg
✓  Ramya Krishna                                  [portrait=0.00, quality=0.71, text=0.285, face=0.17, front=0.89, out=15KB]  src=10002.webp  →  Ramya Krishna.webp
✓  Ramya Sri                                      [portrait=0.00, quality=0.68, text=0.477, face=0.20, front=0.95, out=22KB]  src=10014.jpg  →  Ramya Sri.jpg
✓  Rao Gopal Rao                                  [portrait=0.00, quality=0.39, text=0.148, face=0.24, front=0.81, out=39KB]  src=10006.jpg  →  Rao Gopal Rao.jpg
✓  Rao Ramesh                                     [portrait=0.00, quality=0.48, text=0.178, face=0.15, front=0.81, out=112KB]  src=10008.jpg  →  Rao Ramesh.jpg
skip Rashi Khanna: no valid single-face frontal image
skip Rashmi Goutham: no valid single-face frontal image
✓  Rashmika Mandanna                              [portrait=0.00, quality=0.68, text=0.280, face=0.14, front=0.84, out=12KB]  src=10019.webp  →  Rashmika Mandanna.webp
✓  Raveena Tandon                                 [portrait=0.00, quality=0.77, text=0.248, face=0.23, front=0.97, out=15KB]  src=10002.webp  →  Raveena Tandon.webp
✓  Ravi Babu                                      [portrait=0.00, quality=0.60, text=0.704, face=0.21, front=0.86, out=11KB]  src=10014.jpg  →  Ravi Babu.jpg
✓  Ravi Kale                                      [portrait=0.00, quality=0.85, text=0.040, face=0.15, front=0.66, out=1321KB]  src=10001.jpeg  →  Ravi Kale.jpg
✓  Ravi Kishan                                    [portrait=0.00, quality=0.45, text=0.152, face=0.23, front=0.46, out=43KB]  src=10014.jpg  →  Ravi Kishan.jpg
✓  Ravi Krishna                                   [portrait=0.00, quality=0.39, text=0.225, face=0.26, front=0.67, out=26KB]  src=10009.jpg  →  Ravi Krishna.jpg
✓  Ravi Shankar                                   [portrait=0.00, quality=0.91, text=0.125, face=0.34, front=0.87, out=121KB]  src=10004.jpg  →  Ravi Shankar.jpg
✓  Ravi Teja                                      [portrait=0.00, quality=0.48, text=0.090, face=0.17, front=0.69, out=34KB]  src=10014.jpg  →  Ravi Teja.jpg
✓  Ravi Teja Nannimala                            [portrait=0.00, quality=0.45, text=0.324, face=0.28, front=0.87, out=39KB]  src=10002.jpg  →  Ravi Teja Nannimala.jpg
✓  Ravi Varma                                     [portrait=0.00, quality=0.80, text=0.111, face=0.22, front=0.94, out=171KB]  src=10003 (1).jpg  →  Ravi Varma.jpg
✓  Ravi Varma Adduri                              [portrait=0.00, quality=0.74, text=0.527, face=0.27, front=0.93, out=15KB]  src=10009.jpg  →  Ravi Varma Adduri.jpg
✓  Ravindra Vijay                                 [portrait=0.00, quality=0.45, text=0.033, face=0.20, front=0.87, out=299KB]  src=10003.jpg  →  Ravindra Vijay.jpg
✓  Redin Kingsley                                 [portrait=0.00, quality=0.49, text=0.019, face=0.29, front=0.84, out=113KB]  src=10001.jpg  →  Redin Kingsley.jpg
✓  Reema Sen                                      [portrait=0.00, quality=0.68, text=0.419, face=0.15, front=0.76, out=11KB]  src=10010.webp  →  Reema Sen.webp
✓  Regina Cassandra                               [portrait=0.00, quality=0.62, text=0.269, face=0.11, front=0.77, out=11KB]  src=10009.webp  →  Regina Cassandra.webp
✓  Ritu Varma                                     [portrait=0.00, quality=0.75, text=0.278, face=0.20, front=0.84, out=13KB]  src=10003.webp  →  Ritu Varma.webp
✓  Riyaz Khan                                     [portrait=0.00, quality=0.53, text=0.066, face=0.28, front=0.62, out=210KB]  src=10006.jpg  →  Riyaz Khan.jpg
✓  Robo Shankar                                   [portrait=0.00, quality=0.44, text=0.023, face=0.21, front=0.87, out=18KB]  src=10006.webp  →  Robo Shankar.webp
✓  Rohini                                         [portrait=0.00, quality=0.68, text=0.229, face=0.14, front=0.68, out=10KB]  src=10022.webp  →  Rohini.webp
skip Rohini Reddy: no valid single-face frontal image
✓  Roja Selvamani                                 [portrait=0.00, quality=0.72, text=0.423, face=0.18, front=0.83, out=16KB]  src=10026.webp  →  Roja Selvamani.webp
✓  Roshan Kanakala                                [portrait=0.00, quality=0.73, text=0.218, face=0.21, front=0.74, out=11KB]  src=10013.jpg  →  Roshan Kanakala.jpg
✓  Roshan Meka                                    [portrait=0.00, quality=0.89, text=0.172, face=0.16, front=0.61, out=202KB]  src=10025.jpg  →  Roshan Meka.jpg
✓  Rp Patnaik                                     [portrait=0.00, quality=0.50, text=0.145, face=0.31, front=0.83, out=146KB]  src=10001.jpg  →  Rp Patnaik.jpg
skip Ruhani Sharma: no valid single-face frontal image
✓  Rukmini Vasanth                                [portrait=0.00, quality=0.74, text=0.530, face=0.20, front=0.71, out=14KB]  src=10033.webp  →  Rukmini Vasanth.webp
✓  SJ Suriya                                      [portrait=0.00, quality=0.51, text=0.057, face=0.27, front=0.94, out=30KB]  src=10013.jpg  →  SJ Suriya.jpg
skip SS Kanchi: no valid single-face frontal image
✓  Sachin Joshi                                   [portrait=0.00, quality=0.66, text=0.100, face=0.19, front=0.91, out=231KB]  src=10002.jpg  →  Sachin Joshi.jpg
✓  Sachin Khedekar                                [portrait=0.00, quality=0.37, text=0.114, face=0.27, front=0.86, out=66KB]  src=10015.jpg  →  Sachin Khedekar.jpg
✓  Sadha                                          [portrait=0.00, quality=0.77, text=0.171, face=0.26, front=0.76, out=10KB]  src=10010.webp  →  Sadha.webp
✓  Sadhu Kokila                                   [portrait=0.00, quality=0.74, text=0.089, face=0.14, front=0.71, out=34KB]  src=10008.jpeg  →  Sadhu Kokila.jpg
✓  Sai Dharam Tej                                 [portrait=0.00, quality=0.91, text=0.212, face=0.16, front=0.61, out=303KB]  src=10002.jpg  →  Sai Dharam Tej.jpg
✓  Sai Kumar                                      [portrait=0.00, quality=0.50, text=0.030, face=0.27, front=0.66, out=76KB]  src=10007.jpg  →  Sai Kumar.jpg
✓  Sai Pallavi                                    [portrait=0.00, quality=0.72, text=0.228, face=0.18, front=0.93, out=10KB]  src=10012.webp  →  Sai Pallavi.webp
✓  Sai Sushanth                                   [portrait=0.00, quality=0.60, text=0.293, face=0.26, front=0.92, out=108KB]  src=10011.png  →  Sai Sushanth.png
✓  Salim Baig                                     [portrait=0.00, quality=0.64, text=0.101, face=0.33, front=0.82, out=54KB]  src=10008.jpg  →  Salim Baig.jpg
✓  Salman Khan                                    [portrait=0.00, quality=0.67, text=0.584, face=0.15, front=0.71, out=11KB]  src=10041.jpeg  →  Salman Khan.jpg
✓  Samantha Ruth Prabhu                           [portrait=0.00, quality=0.70, text=0.163, face=0.16, front=0.87, out=10KB]  src=10002.webp  →  Samantha Ruth Prabhu.webp
skip Sameera Reddy: no valid single-face frontal image
✓  Sampath Raj                                    [portrait=0.00, quality=0.49, text=0.099, face=0.20, front=0.82, out=14KB]  src=10026.jpg  →  Sampath Raj.jpg
✓  Sampoornesh Babu                               [portrait=0.00, quality=0.79, text=0.149, face=0.13, front=0.94, out=416KB]  src=10007.jpg  →  Sampoornesh Babu.jpg
skip Samyukta Menon: no valid single-face frontal image
✓  Sana                                           [portrait=0.00, quality=0.77, text=0.294, face=0.25, front=0.90, out=15KB]  src=10001 (1).webp  →  Sana.webp
✓  Sangeeth Shobhan                               [portrait=0.00, quality=0.42, text=0.010, face=0.14, front=0.47, out=29KB]  src=10002.webp  →  Sangeeth Shobhan.webp
✓  Santhana Bharathi                              [portrait=0.00, quality=0.47, text=0.075, face=0.24, front=0.96, out=11KB]  src=10010.jpg  →  Santhana Bharathi.jpg
skip Santosh Shobhan: no valid single-face frontal image
✓  Sarath Babu                                    [portrait=0.00, quality=0.79, text=0.259, face=0.15, front=0.93, out=350KB]  src=10002.jpg  →  Sarath Babu.jpg
✓  Sarath Kumar                                   [portrait=0.00, quality=0.61, text=0.153, face=0.21, front=0.88, out=61KB]  src=10010.jpg  →  Sarath Kumar.jpg
✓  Sathya Krishnan                                [portrait=0.00, quality=0.51, text=0.202, face=0.19, front=0.44, out=11KB]  src=10004.webp  →  Sathya Krishnan.webp
✓  Satya Prakash                                  [portrait=0.00, quality=0.46, text=0.194, face=0.20, front=0.69, out=167KB]  src=10009.jpg  →  Satya Prakash.jpg
✓  Satya Raj                                      [portrait=0.00, quality=0.50, text=0.205, face=0.27, front=0.66, out=116KB]  src=10004.jpg  →  Satya Raj.jpg
✓  Satyam Rajesh                                  [portrait=0.00, quality=0.70, text=0.321, face=0.18, front=0.80, out=10KB]  src=10015.jpeg  →  Satyam Rajesh.jpg
✓  Sayaji Shinde                                  [portrait=0.00, quality=0.54, text=0.043, face=0.30, front=0.92, out=183KB]  src=10002.jpg  →  Sayaji Shinde.jpg
✓  Shahwar Ali                                    [portrait=0.00, quality=0.62, text=0.171, face=0.14, front=0.85, out=13KB]  src=10021.jpg  →  Shahwar Ali.jpg
✓  Shaji Chen                                     [portrait=0.00, quality=0.53, text=0.346, face=0.31, front=0.70, out=27KB]  src=10002.jpeg  →  Shaji Chen.jpg
skip Shakalaka Shankar: no valid single-face frontal image
✓  Shankar Melkote                                [portrait=0.00, quality=0.82, text=0.130, face=0.22, front=0.96, out=462KB]  src=10001.jpg  →  Shankar Melkote.jpg
✓  Sharat Saxena                                  [portrait=0.00, quality=0.74, text=0.219, face=0.16, front=0.80, out=35KB]  src=10009.webp  →  Sharat Saxena.webp
✓  Sheela Kaur                                    [portrait=0.00, quality=0.88, text=0.164, face=0.18, front=0.72, out=176KB]  src=10002.jpg  →  Sheela Kaur.jpg
